"male",3,"Central","Company employee","null","10,000 to 40,000","O-net","websAbout ite education",1,"Excellent","Good","Good","some of knowledge","Too Hard","Talented IT","Never go on time","Sometimes","Dare","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Behind the room","I tend to keep doubts for answers later.","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","Not consult","medium","high","Inappropriate",
"male",2,"Western","Personal business","null","more 50,000","area quota","friend-someone",3,"Good","Fair","Good","full of knowledge","Normal","Like","Sometimes late","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","ignore","Listen to the teacher, but rarely wrAbout ite down.","Read the book 1 night","Study","family","medium","high","Inappropriate",
"female",3,"Northeastern","Company employee","null","10,000 to 40,000","Direct examination","websAbout ite education",0,"Excellent","Fair","Fair","some of knowledge","Normal","Like","Sometimes late","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Play","SAbout itting and talking nonsense wAbout ith friends while the teacher was teaching","Page to medium","I tend to search for answers from various sources. Immediately after a doubt","I always have a notebook In order to note down important  that is apart from the sheet","Read the book 1 night","Study","friend","medium","high","Inappropriate",
"male",3,"Central","Freelance","null","10,000 to 40,000","area quota","parent",2,"Fair","Fair","Fair","full of knowledge","Normal","Chance to play the game","Sometimes late","Always try","Sometimes","Never","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","I tend to search for answers from various sources. Immediately after a doubt","No technique","Tutoring with friends","Study","family","medium","medium","Inappropriate",
"male",3,"Central","Freelance","About it","10,000 to 40,000","Admissions","friend-someone",2,"Fair","Unsatisfy","Fair","some of knowledge","Normal","Talented IT","Sometimes late","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","I tend to search for answers from various sources. Immediately after a doubt","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","friend","Do not play","medium","Inappropriate",
"male",4,"Central","Company employee","About it","more 50,000","area quota","Seniors",1,"Good","Fair","Fair","full of knowledge","Easy","Developed for work","Sometimes late","Always peel friends","Not brave","Every time","No concentration","Play","No preparation","Behind the room","ignore","No technique","Not prepared","No study","Not consult","high","Low ","Appropriate",
"female",4,"Central","Freelance","null","less than 10,000","Direct examination","Hashtags on twAbout itter",1,"Excellent","Fair","Fair","full of knowledge","Normal","High salary","Sometimes late","Always peel friends","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Behind the room","I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Read the book 1 night","Study","friend","Do not play","high","Appropriate",
"male",3,"Central","Company employee","About it","10,000 to 40,000","area quota","friend-someone",1,"Good","Fair","Unsatisfy","some of knowledge","Normal","another","Always on time","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","I tend to search for answers from various sources. Immediately after a doubt","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","friend","medium","medium","Appropriate",
"male",2,"Central","Freelance","About it","10,000 to 40,000","Portfolio","Fanpage universAbout ity",1,"Unsatisfy","Fair","Unsatisfy","some of knowledge","Normal","another","Sometimes late","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","I tend to keep doubts for answers later.","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","Not consult","medium","medium","Inappropriate",
"female",2,"Eastern","Officialdom","null","10,000 to 40,000","Portfolio","websAbout ite education",1,"Good","Unsatisfy","Fair","full of knowledge","Normal","High salary","Sometimes late","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Play","No preparation","Page to medium","I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","Not consult","medium","high","Appropriate",
"female",2,"Eastern","Freelance","null","10,000 to 40,000","Admissions","websAbout ite education",1,"Excellent","Fair","Fair","some of knowledge","Normal","High salary","Sometimes late","Sometimes","Sometimes","Every time","I focus on the content that the teachers teach all the time.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","I tend to keep doubts for answers later.","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","friend","medium","medium","Inappropriate",
"female",2,"Central","Company employee","About it","10,000 to 40,000","Admissions","friend-someone",1,"Excellent","Fair","Fair","full of knowledge","Too Hard","Chance to play the game","Sometimes late","Sometimes","Not brave","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","ignore","I always have a notebook In order to note down important  that is apart from the sheet","Read the book 1 night","Study","friend","medium","high","Appropriate",
"female",2,"Eastern","Personal business","Not About it","10,000 to 40,000","area quota","friend-someone",1,"Good","Unsatisfy","Fair","some of knowledge","Too Hard","Chance to play the game","Sometimes late","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Behind the room","ignore","No technique","Tutoring with friends","Study","friend","medium","high","Inappropriate",
"female",2,"Central","Personal business","null","more 50,000","Admissions","websAbout ite education",0,"Fair","Fair","Fair","full of knowledge","Normal","Chance to play the game","Sometimes late","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Behind the room","I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Read the book 1 night","Study","family","medium","medium","Inappropriate",
"female",2,"Central","Company employee","About it","10,000 to 40,000","Admissions","websAbout ite education",1,"Excellent","Fair","Excellent","some of knowledge","Normal","Like","Sometimes late","Sometimes","Dare","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","family","medium","medium","Appropriate",
"female",2,"Eastern","Personal business","Not About it","more 50,000","tcas","parent",2,"Good","Fair","Good","full of knowledge","Normal","Chance to play the game","Sometimes late","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","I tend to search for answers from various sources. Immediately after a doubt","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","friend","medium","medium","Appropriate",
"male",2,"Eastern","Personal business","About it","less than 10,000","GoodGrade quota","get quote",2,"Excellent","Good","Fair","some of knowledge","Normal","another","Sometimes late","Sometimes","Not brave","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","I tend to keep doubts for answers later.","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","Not consult","medium","medium","Inappropriate",
"female",2,"Central","Company employee","About it","10,000 to 40,000","GoodGrade quota","websAbout ite education",1,"Excellent","Fair","Fair","full of knowledge","Normal","High salary","Always on time","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","friend","medium","medium","Appropriate",
"male",4,"Northern","Personal business","About it","10,000 to 40,000","GoodGrade quota","websAbout ite education",1,"Excellent","Fair","Fair","some of knowledge","Normal","Talented IT","Sometimes late","Sometimes","Not brave","Every time","I tend to lose concentration every 5 to 10 minutes.","Play","I listened carefully to what the teacher was teaching.","Behind the room","I tend to keep doubts for answers later.","No technique","Read book alone","No study","family","medium","medium","Inappropriate",
"male",4,"Northern","Personal business","About it","10,000 to 40,000","GoodGrade quota","websAbout ite education",1,"Excellent","Fair","Fair","some of knowledge","Normal","Talented IT","Sometimes late","Sometimes","Not brave","Every time","I tend to lose concentration every 5 to 10 minutes.","Play","I listened carefully to what the teacher was teaching.","Behind the room","I tend to keep doubts for answers later.","No technique","Read book alone","No study","family","medium","medium","Inappropriate",
"male",2,"Central","Company employee","Not About it","more 50,000","Direct examination","parent",2,"Good","Fair","Unsatisfy","full of knowledge","Too Hard","Developed for work","Sometimes late","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Behind the room","I tend to keep doubts for answers later.","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","Not consult","high","medium","Inappropriate",
"male",2,"Eastern","Personal business","Not About it","10,000 to 40,000","Admissions","websAbout ite education",0,"Excellent","Fair","Excellent","some of knowledge","Normal","Like","Sometimes late","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","I tend to search for answers from various sources. Immediately after a doubt","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","Not consult","medium","high","Inappropriate",
"male",4,"Central","Agriculturist","About it","10,000 to 40,000","Admissions","friend-someone",1,"Excellent","Good","Unsatisfy","full of knowledge","Normal","Developed for work","Always on time","Sometimes","Sometimes","Sometimes","I focus on the content that the teachers teach all the time.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","I tend to keep doubts for answers later.",,"Tutoring with friends","Study","friend","medium","medium","Inappropriate",
"female",4,"Central","Officialdom","About it","10,000 to 40,000","Direct examination","friend-someone",1,"Excellent","Unsatisfy","Good","full of knowledge","Normal","Talented IT","Always on time","Always try","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I tend to set goals for my studies.","Page to medium","I tend to search for answers from various sources. Immediately after a doubt","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","friend","medium","high","Appropriate",
"female",4,"Eastern","Company employee","About it","10,000 to 40,000","O-net","parent",1,"Excellent","Fair","Fair","full of knowledge","Normal","Talented IT","Always on time","Always try","Sometimes","Never","I focus on the content that the teachers teach all the time.","Sometimes","I tend to set goals for my studies.","Page to medium","I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","Not consult","medium","medium","Appropriate",
"female",4,"Central","Personal business","About it","10,000 to 40,000","Admissions","friend-someone",2,"Good","Fair","Fair","some of knowledge","Normal","High salary","Sometimes late","Sometimes","Sometimes","Sometimes","I focus on the content that the teachers teach all the time.","Sometimes","I tend to set goals for my studies.","Behind the room","ignore","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","family","medium","medium","Inappropriate",
"female",4,"Central","Personal business","Not About it","10,000 to 40,000","Admissions","Fanpage universAbout ity",1,"Excellent","Good","Fair","some of knowledge","Normal","Developed for work","Sometimes late","Sometimes","Not brave","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Play","SAbout itting and talking nonsense wAbout ith friends while the teacher was teaching","Behind the room","ignore","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","friend","medium","medium","Inappropriate",
"male",2,"Central","Personal business","null","10,000 to 40,000",,,,"Excellent","Fair","Fair","some of knowledge","Normal","Developed for work","Sometimes late","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I tend to set goals for my studies.","Page to medium","I tend to keep doubts for answers later.","Listen to the teacher, but rarely wrAbout ite down.","Read the book 1 night","Study","friend","medium","high","Inappropriate",
"female",2,"Eastern","Freelance","Not About it","less than 10,000","GoodGrade quota","guide",1,"Good","Fair","Fair","some of knowledge","Normal","Like","Always on time","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","SAbout itting and talking nonsense wAbout ith friends while the teacher was teaching","Page to medium","I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Read the book 1 night","Study","family","medium","medium","Appropriate",
"male",2,"Western","Personal business","About it","10,000 to 40,000","tcas","websAbout ite education",1,"Excellent","Fair","Unsatisfy","some of knowledge","Normal","High salary","Sometimes late","Sometimes","Sometimes","Sometimes","No concentration","Play","SAbout itting and talking nonsense wAbout ith friends while the teacher was teaching","Page to medium","I tend to keep doubts for answers later.","Listen to the teacher, but rarely wrAbout ite down.","Read the book 1 night","Study","friend","medium","medium","Appropriate",
"male",2,"Central","Company employee","null","more 50,000","tcas","parent",2,"Excellent","Fair","Unsatisfy","some of knowledge","Normal","Developed for work","Always on time","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I listened carefully to what the teacher was teaching.","Behind the room","I tend to search for answers from various sources. Immediately after a doubt","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","friend","medium","high","Inappropriate",
"male",4,"Central","Personal business","About it","10,000 to 40,000","GoodGrade quota","websAbout ite education",3,"Excellent","Unsatisfy","Fair","some of knowledge","Normal","Talented IT","Sometimes late","Sometimes","Not brave","Every time","I tend to lose concentration every 5 to 10 minutes.","Play","I listened carefully to what the teacher was teaching.","Behind the room","I tend to keep doubts for answers later.","No technique","Read book alone","No study","family","medium","high","Appropriate",
"male",4,"Central","Personal business","Not About it","more 50,000","Direct examination","friend-someone",0,"Good","Fair","Fair","full of knowledge","Too Hard","Like","Always on time","Always peel friends","Sometimes","Sometimes","I focus on the content that the teachers teach all the time.","Play","No preparation","Behind the room","I tend to keep doubts for answers later.","No technique","Read book alone","Study","friend","medium","high","Inappropriate",
"male",4,"Central","Officialdom","About it","more 50,000","Admissions","friend-someone",2,"Good","Fair","Good","full of knowledge","Normal","Like","Sometimes late","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","I tend to keep doubts for answers later.","No technique","Tutoring with friends","Study","friend","medium","high","Appropriate",
"male",4,"Eastern","Personal business","About it","10,000 to 40,000","area quota","friend-someone",1,"Good","Unsatisfy","Fair","full of knowledge","Normal","Like","Sometimes late","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","I tend to keep doubts for answers later.","No technique","Tutoring with friends","Study","friend","medium","medium","Appropriate",
"male",4,"Northern","Officialdom","About it","10,000 to 40,000","Admissions","websAbout ite education",2,"Good","Fair","Good","some of knowledge","Normal","Talented IT","Sometimes late","Sometimes","Sometimes","Every time","I focus on the content that the teachers teach all the time.","Sometimes","No preparation","Behind the room","I tend to keep doubts for answers later.","No technique","Tutoring with friends","Study","friend","medium","high","Appropriate",
"female",4,"Eastern","Personal business","null","10,000 to 40,000","area quota","friend-someone",1,"Excellent","Unsatisfy","Good","full of knowledge","Normal","Like","Sometimes late","Sometimes","Dare","Sometimes","I focus on the content that the teachers teach all the time.","Sometimes","No preparation","Page to medium","I tend to keep doubts for answers later.","No technique","Tutoring with friends","Study","Not consult","medium","medium","Appropriate",
"female",4,"Central","Personal business","Not About it","10,000 to 40,000","Admissions","friend-someone",0,"Good","Fair","Fair","some of knowledge","Normal","Like","Sometimes late","Always try","Dare","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","SAbout itting and talking nonsense wAbout ith friends while the teacher was teaching",,"I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Read book alone","Study","Not consult","medium","high","Inappropriate",
"female",4,"Central","Personal business","Not About it","10,000 to 40,000","Direct examination","websAbout ite education",0,"Excellent","Fair","Unsatisfy","full of knowledge","Normal","Like","Sometimes late","Always try","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I listened carefully to what the teacher was teaching.","Behind the room","I tend to keep doubts for answers later.","No technique","Read book alone","Study","friend","medium","high","Inappropriate",
"female",4,"Southern","Personal business","Not About it","10,000 to 40,000","Portfolio","friend-someone",2,"Good","Fair","Fair","some of knowledge","Normal","Developed for work","Sometimes late","Sometimes","Dare","Every time","I focus on the content that the teachers teach all the time.","Play","No preparation","Page to medium","I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","Not consult","medium","medium","Inappropriate",
"female",4,"Eastern","Personal business","Not About it","10,000 to 40,000","Admissions","websAbout ite education",1,"Excellent","Unsatisfy","Good","full of knowledge","Normal","Like","Always on time","Always try","Sometimes","Sometimes","I focus on the content that the teachers teach all the time.","Sometimes","SAbout itting and talking nonsense wAbout ith friends while the teacher was teaching",,"I tend to keep doubts for answers later.","No technique","Tutoring with friends","Study","friend","Do not play","high","Appropriate",
"female",4,"Central","Agriculturist","Not About it","10,000 to 40,000","GoodGrade quota","Fanpage universAbout ity",1,"Excellent","Fair","Fair","some of knowledge","Normal","Developed for work","Sometimes late","Sometimes","Dare","Sometimes","I focus on the content that the teachers teach all the time.","Sometimes","No preparation","Behind the room","I tend to keep doubts for answers later.","No technique","Tutoring with friends","Study","friend","medium","high","Inappropriate",
"female",4,"Eastern","Personal business","Not About it","10,000 to 40,000","Portfolio","Seniors",1,"Excellent","Unsatisfy","Fair","some of knowledge","Normal","Like","Always on time","Always try","Dare","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Play","I listened carefully to what the teacher was teaching.","Behind the room","ignore","No technique","Read book alone","Study","friend","medium","medium","Inappropriate",
"female",3,"Northern","Company employee","null","10,000 to 40,000","tcas","websAbout ite education",1,"Excellent","Fair","Fair","full of knowledge","Normal","Developed for work","Sometimes late","Sometimes","Sometimes","Sometimes","I focus on the content that the teachers teach all the time.","Sometimes","No preparation","Behind the room","ignore","No technique","Tutoring with friends","Study","Not consult","medium","medium","Inappropriate",
"male",3,"Eastern","Freelance","About it","10,000 to 40,000","area quota","parent",2,"Fair","Fair","Fair","full of knowledge","Normal","Developed for work","Always on time","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Play","I listened carefully to what the teacher was teaching.","Page to medium","I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","friend","medium","high","Inappropriate",
"male",3,"Central","Officialdom","About it","10,000 to 40,000","GoodGrade quota","Seniors",1,"Excellent","Unsatisfy","Unsatisfy","full of knowledge","Too Hard","Like","Sometimes late","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Play","No preparation","Behind the room","ignore","No technique","Tutoring with friends","Study","friend","medium","high","Inappropriate",
"male",4,"Central","Company employee","About it","10,000 to 40,000","Admissions","parent",1,"Fair","Fair","Fair","full of knowledge","Normal","Like","Sometimes late","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","I tend to keep doubts for answers later.","I always have a notebook In order to note down important  that is apart from the sheet","Tutoring with friends","Study","friend","medium","high","Inappropriate",
"female",3,"Northern","Personal business","Not About it","10,000 to 40,000","tcas","Seniors",0,"Good","Fair","Fair","full of knowledge","Normal","Developed for work","Sometimes late","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","ignore","I always have a notebook In order to note down important  that is apart from the sheet","Read the book 1 night","Study","friend","medium","high","Inappropriate",
"male",2,"Central","Personal business","About it","10,000 to 40,000","Portfolio","Fanpage universAbout ity",1,"Good","Unsatisfy","Fair","full of knowledge","Normal","Developed for work","Sometimes late","Always try","Dare","Sometimes","I focus on the content that the teachers teach all the time.","Sometimes","I listened carefully to what the teacher was teaching.","Behind the room","I tend to keep doubts for answers later.","Listen to the teacher, but rarely wrAbout ite down.","Read book alone","Study","friend","medium","medium","Appropriate",
"male",5,"Central","Freelance","About it","10,000 to 40,000","Admissions","websAbout ite education",1,"Good","Unsatisfy","Good","full of knowledge","Too Hard","Developed for work","Always on time","Always try","Sometimes","Sometimes","I focus on the content that the teachers teach all the time.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","ignore","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","friend","medium","medium","Inappropriate",
"male",2,"Eastern","Personal business","About it","more 50,000","GoodGrade quota","guide",2,"Excellent","Fair","Fair","full of knowledge","Normal","Developed for work","Always on time","Sometimes","Sometimes","Sometimes","I focus on the content that the teachers teach all the time.","Sometimes","I listened carefully to what the teacher was teaching.","Page to medium","ignore","No technique","Read book alone","Study","Not consult","medium","high","Appropriate",
"female",2,"Central","Personal business","null","10,000 to 40,000","tcas","Fanpage universAbout ity",0,"Good","Fair","Fair","full of knowledge","Normal","Like","Sometimes late","Sometimes","Sometimes","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","I tend to keep doubts for answers later.","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","Not consult","medium","high","Inappropriate",
"female",2,"Eastern","Company employee","About it","10,000 to 40,000","Portfolio","Fanpage universAbout ity",0,"Excellent","Fair","Fair","full of knowledge","Normal","Developed for work","Sometimes late","Sometimes","Sometimes","Every time","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Behind the room","I tend to keep doubts for answers later.","No technique","Tutoring with friends","Study","friend","high","high","Inappropriate",
"male",2,"Central","Freelance","null","less than 10,000","Portfolio","parent",1,"Excellent","Fair","Unsatisfy","full of knowledge","Normal","Like","Sometimes late","Always try","Not brave","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Play","No preparation","Behind the room","ignore","No technique","Tutoring with friends","Study","Not consult","medium","high","Inappropriate",
"male",2,"Central","Company employee","About it","10,000 to 40,000","Direct examination","parent",0,"Excellent","Unsatisfy","Fair","full of knowledge","Normal","Like","Sometimes late","Always try","Dare","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","ignore","No technique","Read book alone","Study","friend","medium","medium","Inappropriate",
"male",2,"Western","Personal business","null","more 50,000","Portfolio","websAbout ite education",2,"Excellent","Good","Unsatisfy","full of knowledge","Normal","Developed for work","Always on time","Sometimes","Dare","Every time","I focus on the content that the teachers teach all the time.","Sometimes","No preparation","Behind the room","ignore","No technique","Read book alone","Study","friend","medium","high","Inappropriate",
"male",2,"Central","Freelance","About it","less than 10,000","GoodGrade quota","guide",2,"Good","Fair","Good","some of knowledge","Too Hard","Like","Sometimes late","Sometimes","Not brave","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Behind the room","I tend to keep doubts for answers later.","No technique","Tutoring with friends","Study","friend","medium","high","Inappropriate",
"male",4,"Western","Freelance","About it","less than 10,000","GoodGrade quota","friend-someone",2,"Good","Fair","Fair","some of knowledge","Too Hard","Developed for work","Sometimes late","Sometimes","Not brave","Sometimes","I tend to lose concentration every 5 to 10 minutes.","Sometimes","No preparation","Page to medium","ignore","Listen to the teacher, but rarely wrAbout ite down.","Tutoring with friends","Study","friend","medium","high","Inappropriate",
